"texto","area"
"EXTRATO DE TERMO ADITIVO. PROCESSO INSTRUTIVO: 2024/09812. PARTES: FUNDO MUNICIPAL DE SAÚDE e CONSTRUTORA ALPHA LTDA. OBJETO: Contratação de organização da sociedade civil para aluguel social atendendo ao Centro de Referência de Assistência Social (CRAS). VALOR GLOBAL: R$ 210.000,00. FUNDAMENTO LEGAL: art. 24, inciso II, da Lei nº 8.666/93. ASSINATURA: 31/05/2026.","Assistência Social"
"EXTRATO DE CONTRATO. PROCESSO INSTRUTIVO: 2024/09812. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA e TECNOLOGIA INTEGRADA LTDA. OBJETO: Aquisição de gestão de abrigo institucional para famílias em situação de vulnerabilidade. VALOR GLOBAL: R$ 345.600,00. FUNDAMENTO LEGAL: art. 24, inciso II, da Lei nº 8.666/93. ASSINATURA: 20/05/2026.","Assistência Social"
"TERMO DE RATIFICAÇÃO DE DISPENSA DE LICITAÇÃO. Processo Administrativo nº 2023/00456. Reconheço e ratifico a contratação de VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA, inscrita no CNPJ sob nº 78.000.000/0001-00. Objeto: Locação de espaço para aluguel social para idosos do asilo municipal. Valor Estimado: R$ 345.600,00, com base na art. 25, caput, da Lei 8.666/93.","Assistência Social"
"EXTRATO DE TERMO ADITIVO. PROCESSO INSTRUTIVO: 112233/2023. PARTES: PREFEITURA MUNICIPAL e SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO: Locação de espaço para kits de higiene pessoal para a população em situação de rua. VALOR GLOBAL: R$ 345.600,00. FUNDAMENTO LEGAL: art. 75, inciso II, da Lei nº 14.133/21. ASSINATURA: 19/06/2026.","Assistência Social"
"PREGÃO ELETRÔNICO. PROCESSO INSTRUTIVO: PMSC-098/24. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS e ORGANIZAÇÃO SOCIAL ESPERANÇA. OBJETO: Contratação de organização da sociedade civil para cestas básicas para o Fundo Municipal de Assistência Social. VALOR GLOBAL: R$ 5.600.000,00. FUNDAMENTO LEGAL: art. 25, caput, da Lei 8.666/93. ASSINATURA: 09/05/2026.","Assistência Social"
"EXTRATO DE REGISTRO DE PREÇOS. PROCESSO INSTRUTIVO: PM-882/2023. PARTES: FUNDO MUNICIPAL DE SAÚDE e SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO: Fornecimento de refeições para população em situação de rua em caráter de benefício eventual. VALOR GLOBAL: R$ 15.400,00. FUNDAMENTO LEGAL: art. 75, inciso II, da Lei nº 14.133/21. ASSINATURA: 10/06/2026.","Assistência Social"
"EXTRATO DE TERMO ADITIVO. PROCESSO INSTRUTIVO: 2024/09812. PARTES: PREFEITURA MUNICIPAL e VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: Fornecimento de refeições para população em situação de rua para o Fundo Municipal de Assistência Social. VALOR GLOBAL: R$ 345.600,00. FUNDAMENTO LEGAL: art. 75, inciso II, da Lei nº 14.133/21. ASSINATURA: 14/05/2026.","Assistência Social"
"TERMO DE RATIFICAÇÃO DE INEXIGIBILIDADE DE LICITAÇÃO. Processo Administrativo nº PMSC-098/24. Reconheço e ratifico a contratação de COMERCIAL DE ALIMENTOS UNIÃO EIRELI, inscrita no CNPJ sob nº 73.000.000/0001-00. Objeto: Prestação de serviços gestão de abrigo institucional para o Fundo Municipal de Assistência Social. Valor Estimado: R$ 15.400,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Assistência Social"
"INEXIGIBILIDADE DE LICITAÇÃO. PROCESSO INSTRUTIVO: 112233/2023. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS e ORGANIZAÇÃO SOCIAL ESPERANÇA. OBJETO: Contratação de organização da sociedade civil para atendimento psicossocial para o Fundo Municipal de Assistência Social. VALOR GLOBAL: R$ 5.600.000,00. FUNDAMENTO LEGAL: art. 75, inciso II, da Lei nº 14.133/21. ASSINATURA: 02/05/2026.","Assistência Social"
"INEXIGIBILIDADE DE LICITAÇÃO Nº 83/2024 - PROCESSO: 0012.0034/2024. CONTRATANTE: FUNDO MUNICIPAL DE EDUCAÇÃO. CONTRATADA: COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO DO CONTRATO: Aquisição de atendimento psicossocial para o Fundo Municipal de Assistência Social. VALOR: R$ 45.900,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"PREGÃO ELETRÔNICO. PROCESSO INSTRUTIVO: 0012.0034/2024. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA e COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO: Registro de preços para o fornecimento de refeições para população em situação de rua para o Fundo Municipal de Assistência Social. VALOR GLOBAL: R$ 89.000,00. FUNDAMENTO LEGAL: art. 24, inciso II, da Lei nº 8.666/93. ASSINATURA: 01/06/2026.","Assistência Social"
"EXTRATO DE TERMO ADITIVO Nº 493/2024 - PROCESSO: 0012.0034/2024. CONTRATANTE: SECRETARIA MUNICIPAL DE INFRAESTRUTURA. CONTRATADA: COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO DO CONTRATO: Prestação de serviços kits de higiene pessoal visando o enfrentamento da pobreza. VALOR: R$ 89.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"TERMO DE RATIFICAÇÃO DE TOMADA DE PREÇOS. Processo Administrativo nº PM-882/2023. Reconheço e ratifico a contratação de COMERCIAL DE ALIMENTOS UNIÃO EIRELI, inscrita no CNPJ sob nº 79.000.000/0001-00. Objeto: Contratação de organização da sociedade civil para atendimento psicossocial visando o enfrentamento da pobreza. Valor Estimado: R$ 5.600.000,00, com base na art. 25, caput, da Lei 8.666/93.","Assistência Social"
"TERMO DE RATIFICAÇÃO DE AVISO DE LICITAÇÃO. Processo Administrativo nº PM-882/2023. Reconheço e ratifico a contratação de COMERCIAL DE ALIMENTOS UNIÃO EIRELI, inscrita no CNPJ sob nº 72.000.000/0001-00. Objeto: Registro de preços para o fornecimento de gestão de abrigo institucional para idosos do asilo municipal. Valor Estimado: R$ 345.600,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Assistência Social"
"EXTRATO DE CONTRATO. PROCESSO INSTRUTIVO: PM-882/2023. PARTES: PREFEITURA MUNICIPAL e TECNOLOGIA INTEGRADA LTDA. OBJETO: Aquisição de kits de higiene pessoal para o Fundo Municipal de Assistência Social. VALOR GLOBAL: R$ 45.900,00. FUNDAMENTO LEGAL: art. 24, inciso II, da Lei nº 8.666/93. ASSINATURA: 30/07/2026.","Assistência Social"
"PREGÃO ELETRÔNICO Nº 541/2024 - PROCESSO: PMSC-098/24. CONTRATANTE: PREFEITURA MUNICIPAL. CONTRATADA: VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO DO CONTRATO: Locação de espaço para kits de higiene pessoal para o centro de convivência da juventude. VALOR: R$ 45.900,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. TOMADA DE PREÇOS. Ref. Proc. 2024/09812. PARTES: PREFEITURA MUNICIPAL X DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE. OBJETO: O presente instrumento tem por objeto a Aquisição de oficinas profissionalizantes atendendo ao Centro de Referência de Assistência Social (CRAS), conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 45.900,00.","Assistência Social"
"EXTRATO DE REGISTRO DE PREÇOS. PROCESSO INSTRUTIVO: PM-882/2023. PARTES: PREFEITURA MUNICIPAL e COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO: Fornecimento de cestas básicas para o Fundo Municipal de Assistência Social. VALOR GLOBAL: R$ 15.400,00. FUNDAMENTO LEGAL: art. 25, caput, da Lei 8.666/93. ASSINATURA: 28/04/2026.","Assistência Social"
"DISPENSA DE LICITAÇÃO. PROCESSO INSTRUTIVO: PMSC-098/24. PARTES: FUNDO MUNICIPAL DE SAÚDE e VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: Locação de espaço para aluguel social visando o enfrentamento da pobreza. VALOR GLOBAL: R$ 345.600,00. FUNDAMENTO LEGAL: art. 25, caput, da Lei 8.666/93. ASSINATURA: 26/07/2026.","Assistência Social"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. AVISO DE LICITAÇÃO. Ref. Proc. 2023/00456. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA X COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO: O presente instrumento tem por objeto a Locação de espaço para aluguel social em caráter de benefício eventual, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 15.400,00.","Assistência Social"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. INEXIGIBILIDADE DE LICITAÇÃO. Ref. Proc. 2024/09812. PARTES: FUNDO MUNICIPAL DE SAÚDE X TECNOLOGIA INTEGRADA LTDA. OBJETO: O presente instrumento tem por objeto a Contratação de organização da sociedade civil para fraldas geriátricas para o Fundo Municipal de Assistência Social, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 45.900,00.","Assistência Social"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE REGISTRO DE PREÇOS. Ref. Proc. PM-882/2023. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS X SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO: O presente instrumento tem por objeto a Aquisição de aluguel social atendendo ao Centro de Referência de Assistência Social (CRAS), conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 345.600,00.","Assistência Social"
"DISPENSA DE LICITAÇÃO. PROCESSO INSTRUTIVO: PMSC-098/24. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS e VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: Registro de preços para o fornecimento de refeições para população em situação de rua para o centro de convivência da juventude. VALOR GLOBAL: R$ 45.900,00. FUNDAMENTO LEGAL: Lei 14.133/2021. ASSINATURA: 29/07/2026.","Assistência Social"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE CONTRATO. Ref. Proc. PM-882/2023. PARTES: FUNDO MUNICIPAL DE SAÚDE X DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE. OBJETO: O presente instrumento tem por objeto a Locação de espaço para oficinas profissionalizantes para o Fundo Municipal de Assistência Social, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 15.400,00.","Assistência Social"
"TERMO DE RATIFICAÇÃO DE DISPENSA DE LICITAÇÃO. Processo Administrativo nº PM-882/2023. Reconheço e ratifico a contratação de VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA, inscrita no CNPJ sob nº 84.000.000/0001-00. Objeto: Aquisição de cobertores e roupas de frio em caráter de benefício eventual. Valor Estimado: R$ 345.600,00, com base na Lei 14.133/2021.","Assistência Social"
"EXTRATO DE REGISTRO DE PREÇOS Nº 275/2024 - PROCESSO: PM-882/2023. CONTRATANTE: PREFEITURA MUNICIPAL. CONTRATADA: COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO DO CONTRATO: Registro de preços para o fornecimento de oficinas profissionalizantes para o Fundo Municipal de Assistência Social. VALOR: R$ 45.900,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"TERMO DE RATIFICAÇÃO DE INEXIGIBILIDADE DE LICITAÇÃO. Processo Administrativo nº PMSC-098/24. Reconheço e ratifico a contratação de DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE, inscrita no CNPJ sob nº 93.000.000/0001-00. Objeto: Prestação de serviços urnas funerárias para a população em situação de rua. Valor Estimado: R$ 89.000,00, com base na Lei 14.133/2021.","Assistência Social"
"EXTRATO DE REGISTRO DE PREÇOS. PROCESSO INSTRUTIVO: 0012.0034/2024. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO e SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO: Registro de preços para o fornecimento de atendimento psicossocial para o Fundo Municipal de Assistência Social. VALOR GLOBAL: R$ 45.900,00. FUNDAMENTO LEGAL: art. 25, caput, da Lei 8.666/93. ASSINATURA: 17/05/2026.","Assistência Social"
"PREGÃO ELETRÔNICO. PROCESSO INSTRUTIVO: PM-882/2023. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO e ORGANIZAÇÃO SOCIAL ESPERANÇA. OBJETO: Contratação de organização da sociedade civil para kits de higiene pessoal para a população em situação de rua. VALOR GLOBAL: R$ 5.600.000,00. FUNDAMENTO LEGAL: art. 25, caput, da Lei 8.666/93. ASSINATURA: 15/05/2026.","Assistência Social"
"EXTRATO DE CONTRATO Nº 381/2024 - PROCESSO: PM-882/2023. CONTRATANTE: SECRETARIA MUNICIPAL DE INFRAESTRUTURA. CONTRATADA: COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO DO CONTRATO: Locação de espaço para gestão de abrigo institucional para famílias em situação de vulnerabilidade. VALOR: R$ 15.400,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"PREGÃO ELETRÔNICO Nº 208/2024 - PROCESSO: 0012.0034/2024. CONTRATANTE: FUNDO MUNICIPAL DE EDUCAÇÃO. CONTRATADA: SERVIÇOS DE LIMPEZA BRASIL S/A. OBJETO DO CONTRATO: Fornecimento de urnas funerárias visando o enfrentamento da pobreza. VALOR: R$ 210.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. AVISO DE LICITAÇÃO. Ref. Proc. 112233/2023. PARTES: PREFEITURA MUNICIPAL X TECNOLOGIA INTEGRADA LTDA. OBJETO: O presente instrumento tem por objeto a Aquisição de refeições para população em situação de rua para idosos do asilo municipal, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 89.000,00.","Assistência Social"
"AVISO DE LICITAÇÃO Nº 227/2024 - PROCESSO: PM-882/2023. CONTRATANTE: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS. CONTRATADA: ORGANIZAÇÃO SOCIAL ESPERANÇA. OBJETO DO CONTRATO: Fornecimento de aluguel social para idosos do asilo municipal. VALOR: R$ 5.600.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"DISPENSA DE LICITAÇÃO Nº 523/2024 - PROCESSO: 0012.0034/2024. CONTRATANTE: FUNDO MUNICIPAL DE SAÚDE. CONTRATADA: VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO DO CONTRATO: Aquisição de fraldas geriátricas visando o enfrentamento da pobreza. VALOR: R$ 45.900,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"TERMO DE RATIFICAÇÃO DE DISPENSA DE LICITAÇÃO. Processo Administrativo nº 2024/09812. Reconheço e ratifico a contratação de TECNOLOGIA INTEGRADA LTDA, inscrita no CNPJ sob nº 16.000.000/0001-00. Objeto: Registro de preços para o fornecimento de kits de higiene pessoal para a população em situação de rua. Valor Estimado: R$ 345.600,00, com base na art. 25, caput, da Lei 8.666/93.","Assistência Social"
"INEXIGIBILIDADE DE LICITAÇÃO Nº 429/2024 - PROCESSO: 112233/2023. CONTRATANTE: PREFEITURA MUNICIPAL. CONTRATADA: DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE. OBJETO DO CONTRATO: Locação de espaço para urnas funerárias para idosos do asilo municipal. VALOR: R$ 45.900,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"TERMO DE RATIFICAÇÃO DE INEXIGIBILIDADE DE LICITAÇÃO. Processo Administrativo nº PM-882/2023. Reconheço e ratifico a contratação de DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE, inscrita no CNPJ sob nº 45.000.000/0001-00. Objeto: Aquisição de gestão de abrigo institucional atendendo ao Centro de Referência de Assistência Social (CRAS). Valor Estimado: R$ 210.000,00, com base na art. 24, inciso II, da Lei nº 8.666/93.","Assistência Social"
"EXTRATO DE REGISTRO DE PREÇOS. PROCESSO INSTRUTIVO: 2023/00456. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS e TECNOLOGIA INTEGRADA LTDA. OBJETO: Aquisição de cobertores e roupas de frio para a população em situação de rua. VALOR GLOBAL: R$ 210.000,00. FUNDAMENTO LEGAL: art. 25, caput, da Lei 8.666/93. ASSINATURA: 01/05/2026.","Assistência Social"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE TERMO ADITIVO. Ref. Proc. 112233/2023. PARTES: FUNDO MUNICIPAL DE SAÚDE X VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: O presente instrumento tem por objeto a Fornecimento de aluguel social para o centro de convivência da juventude, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 15.400,00.","Assistência Social"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. INEXIGIBILIDADE DE LICITAÇÃO. Ref. Proc. 2023/00456. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA X CONSTRUTORA ALPHA LTDA. OBJETO: O presente instrumento tem por objeto a Locação de espaço para urnas funerárias visando o enfrentamento da pobreza, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 210.000,00.","Assistência Social"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE REGISTRO DE PREÇOS. Processo Administrativo nº 0012.0034/2024. Reconheço e ratifico a contratação de TECNOLOGIA INTEGRADA LTDA, inscrita no CNPJ sob nº 19.000.000/0001-00. Objeto: Locação de espaço para aluguel social para a população em situação de rua. Valor Estimado: R$ 210.000,00, com base na art. 25, caput, da Lei 8.666/93.","Assistência Social"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE TERMO ADITIVO. Ref. Proc. 2023/00456. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO X VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: O presente instrumento tem por objeto a Aquisição de cestas básicas para famílias em situação de vulnerabilidade, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 5.600.000,00.","Assistência Social"
"TERMO DE RATIFICAÇÃO DE EXTRATO DE REGISTRO DE PREÇOS. Processo Administrativo nº 112233/2023. Reconheço e ratifico a contratação de VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA, inscrita no CNPJ sob nº 81.000.000/0001-00. Objeto: Aquisição de fraldas geriátricas atendendo ao Centro de Referência de Assistência Social (CRAS). Valor Estimado: R$ 15.400,00, com base na art. 25, caput, da Lei 8.666/93.","Assistência Social"
"PREGÃO ELETRÔNICO Nº 995/2024 - PROCESSO: 112233/2023. CONTRATANTE: FUNDO MUNICIPAL DE EDUCAÇÃO. CONTRATADA: VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO DO CONTRATO: Fornecimento de atendimento psicossocial para a população em situação de rua. VALOR: R$ 45.900,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"AVISO DE LICITAÇÃO Nº 75/2024 - PROCESSO: 0012.0034/2024. CONTRATANTE: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS. CONTRATADA: TECNOLOGIA INTEGRADA LTDA. OBJETO DO CONTRATO: Locação de espaço para gestão de abrigo institucional para o centro de convivência da juventude. VALOR: R$ 45.900,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"AVISO DE LICITAÇÃO Nº 241/2024 - PROCESSO: 2024/09812. CONTRATANTE: PREFEITURA MUNICIPAL. CONTRATADA: TECNOLOGIA INTEGRADA LTDA. OBJETO DO CONTRATO: Contratação de organização da sociedade civil para urnas funerárias para idosos do asilo municipal. VALOR: R$ 345.600,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"DISPENSA DE LICITAÇÃO Nº 726/2024 - PROCESSO: 2024/09812. CONTRATANTE: FUNDO MUNICIPAL DE SAÚDE. CONTRATADA: TECNOLOGIA INTEGRADA LTDA. OBJETO DO CONTRATO: Registro de preços para o fornecimento de fraldas geriátricas para o centro de convivência da juventude. VALOR: R$ 5.600.000,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE REGISTRO DE PREÇOS. Ref. Proc. PM-882/2023. PARTES: MUNICÍPIO DE SÃO JOSÉ DOS CAMPOS X COMERCIAL DE ALIMENTOS UNIÃO EIRELI. OBJETO: O presente instrumento tem por objeto a Locação de espaço para urnas funerárias para o Fundo Municipal de Assistência Social, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 45.900,00.","Assistência Social"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. EXTRATO DE REGISTRO DE PREÇOS. Ref. Proc. PM-882/2023. PARTES: FUNDO MUNICIPAL DE EDUCAÇÃO X VIGILÂNCIA E SEGURANÇA PATRIMONIAL LTDA. OBJETO: O presente instrumento tem por objeto a Aquisição de fraldas geriátricas em caráter de benefício eventual, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 5.600.000,00.","Assistência Social"
"AVISO DE LICITAÇÃO Nº 110/2024 - PROCESSO: 0012.0034/2024. CONTRATANTE: FUNDO MUNICIPAL DE SAÚDE. CONTRATADA: ORGANIZAÇÃO SOCIAL ESPERANÇA. OBJETO DO CONTRATO: Fornecimento de fraldas geriátricas para o Fundo Municipal de Assistência Social. VALOR: R$ 15.400,00. PRAZO DE VIGÊNCIA: 12 (doze) meses a partir da assinatura.","Assistência Social"
"MUNICÍPIO - SECRETARIA DE ADMINISTRAÇÃO. DISPENSA DE LICITAÇÃO. Ref. Proc. 0012.0034/2024. PARTES: SECRETARIA MUNICIPAL DE INFRAESTRUTURA X TECNOLOGIA INTEGRADA LTDA. OBJETO: O presente instrumento tem por objeto a Locação de espaço para atendimento psicossocial para a população em situação de rua, conforme especificações do edital. DOTAÇÃO ORÇAMENTÁRIA: 10.302.0001.2001.33903900. VALOR: R$ 45.900,00.","Assistência Social"
"TERMO DE RATIFICAÇÃO DE AVISO DE LICITAÇÃO. Processo Administrativo nº PMSC-098/24. Reconheço e ratifico a contratação de DISTRIBUIDORA DE MEDICAMENTOS BOA SAÚDE, inscrita no CNPJ sob nº 61.000.000/0001-00. Objeto: Contratação de organização da sociedade civil para refeições para população em situação de rua em caráter de benefício eventual. Valor Estimado: R$ 5.600.000,00, com base na art. 75, inciso II, da Lei nº 14.133/21.","Assistência Social"
